src_ip,dest_ip,dest_port,dest_port_weight
149.254.197.100,149.254.197.199,18931,100
149.254.197.100,149.254.197.199,14605,10
149.254.197.100,149.254.197.199,36932,10
149.254.197.100,149.254.197.222,45361,100
149.254.197.100,149.254.197.222,54647,10
149.254.197.100,149.254.197.222,23622,10
149.254.197.100,149.254.197.70,20904,100
149.254.197.100,149.254.197.70,42446,10
149.254.197.100,149.254.197.70,43250,10
149.254.197.100,149.254.197.223,6569,100
149.254.197.100,149.254.197.223,23484,10
149.254.197.100,149.254.197.223,32825,10
149.254.197.100,149.254.197.200,53308,100
149.254.197.100,149.254.197.200,57451,10
149.254.197.100,149.254.197.200,8295,10
149.254.197.100,149.254.197.218,38894,100
149.254.197.100,149.254.197.218,65449,10
149.254.197.100,149.254.197.218,8381,10
149.254.197.100,149.254.197.193,11190,100
149.254.197.100,149.254.197.193,50524,10
149.254.197.100,149.254.197.193,53186,10
149.254.197.100,149.254.197.245,12130,100
149.254.197.100,149.254.197.245,38082,10
149.254.197.100,149.254.197.245,39842,10
149.254.197.100,149.254.197.36,18662,100
149.254.197.100,149.254.197.36,22951,10
149.254.197.100,149.254.197.36,4744,10
149.254.197.100,149.254.197.238,45333,100
149.254.197.100,149.254.197.238,32272,10
149.254.197.100,149.254.197.238,50822,10
149.254.197.100,149.254.197.81,9570,100
149.254.197.100,149.254.197.81,4876,10
149.254.197.100,149.254.197.81,64913,10
149.254.197.100,149.254.197.241,58127,100
149.254.197.100,149.254.197.241,6766,10
149.254.197.100,149.254.197.241,17663,10
149.254.197.100,149.254.197.143,46071,100
149.254.197.100,149.254.197.143,21803,10
149.254.197.100,149.254.197.143,6371,10
149.254.197.100,149.254.197.226,6221,100
149.254.197.100,149.254.197.226,49116,10
149.254.197.100,149.254.197.226,31246,10
149.254.197.100,149.254.197.139,12190,100
149.254.197.100,149.254.197.139,9922,10
149.254.197.100,149.254.197.139,6341,10
149.254.197.100,149.254.197.105,14880,100
149.254.197.100,149.254.197.105,3749,10
149.254.197.100,149.254.197.105,8457,10
149.254.197.100,149.254.197.162,63835,100
149.254.197.100,149.254.197.162,36188,10
149.254.197.100,149.254.197.162,54271,10
149.254.197.100,149.254.197.11,56416,100
149.254.197.100,149.254.197.11,64368,10
149.254.197.100,149.254.197.11,25824,10
149.254.197.100,149.254.197.199,43509,100
149.254.197.100,149.254.197.199,55628,10
149.254.197.100,149.254.197.199,41377,10
149.254.197.100,149.254.197.91,64556,100
149.254.197.100,149.254.197.91,12575,10
149.254.197.100,149.254.197.91,21201,10
149.254.197.100,149.254.197.95,35467,100
149.254.197.100,149.254.197.95,19441,10
149.254.197.100,149.254.197.95,61593,10
149.254.197.100,149.254.197.107,64345,100
149.254.197.100,149.254.197.107,63492,10
149.254.197.100,149.254.197.107,29020,10
149.254.197.100,149.254.197.48,25031,100
149.254.197.100,149.254.197.48,20851,10
149.254.197.100,149.254.197.48,47876,10
149.254.197.100,149.254.197.96,15288,100
149.254.197.100,149.254.197.96,26653,10
149.254.197.100,149.254.197.96,14820,10
149.254.197.100,149.254.197.178,38537,100
149.254.197.100,149.254.197.178,35972,10
149.254.197.100,149.254.197.178,43547,10
149.254.197.100,149.254.197.78,1037,100
149.254.197.100,149.254.197.78,32955,10
149.254.197.100,149.254.197.78,11285,10
149.254.197.100,149.254.197.127,50417,100
149.254.197.100,149.254.197.127,59696,10
149.254.197.100,149.254.197.127,30621,10
149.254.197.100,149.254.197.178,9595,100
149.254.197.100,149.254.197.178,46206,10
149.254.197.100,149.254.197.178,17812,10
149.254.197.100,149.254.197.244,62392,100
149.254.197.100,149.254.197.244,57051,10
149.254.197.100,149.254.197.244,33742,10
149.254.197.100,149.254.197.29,1869,100
149.254.197.100,149.254.197.29,43849,10
149.254.197.100,149.254.197.29,63188,10
149.254.197.100,149.254.197.34,29930,100
149.254.197.100,149.254.197.34,38619,10
149.254.197.100,149.254.197.34,36350,10
149.254.197.100,149.254.197.185,62332,100
149.254.197.100,149.254.197.185,59538,10
149.254.197.100,149.254.197.185,61503,10
149.254.197.100,149.254.197.242,38753,100
149.254.197.100,149.254.197.242,65063,10
149.254.197.100,149.254.197.242,53335,10
149.254.197.100,149.254.197.105,59553,100
149.254.197.100,149.254.197.105,47410,10
149.254.197.100,149.254.197.105,42146,10
149.254.197.100,149.254.197.94,55570,100
149.254.197.100,149.254.197.94,31505,10
149.254.197.100,149.254.197.94,23513,10
149.254.197.100,149.254.197.150,63638,100
149.254.197.100,149.254.197.150,49165,10
149.254.197.100,149.254.197.150,51554,10
149.254.197.100,149.254.197.151,30731,100
149.254.197.100,149.254.197.151,56273,10
149.254.197.100,149.254.197.151,46833,10
149.254.197.100,149.254.197.144,29333,100
149.254.197.100,149.254.197.144,37736,10
149.254.197.100,149.254.197.144,51354,10
149.254.197.100,149.254.197.189,25919,100
149.254.197.100,149.254.197.189,65268,10
149.254.197.100,149.254.197.189,13533,10
149.254.197.100,149.254.197.246,46032,100
149.254.197.100,149.254.197.246,12208,10
149.254.197.100,149.254.197.246,61133,10
149.254.197.100,149.254.197.109,62112,100
149.254.197.100,149.254.197.109,2135,10
149.254.197.100,149.254.197.109,5563,10
149.254.197.100,149.254.197.85,32647,100
149.254.197.100,149.254.197.85,34754,10
149.254.197.100,149.254.197.85,48358,10
149.254.197.100,149.254.197.139,3524,100
149.254.197.100,149.254.197.139,38517,10
149.254.197.100,149.254.197.139,25068,10
149.254.197.100,149.254.197.80,22852,100
149.254.197.100,149.254.197.80,33180,10
149.254.197.100,149.254.197.80,23590,10
149.254.197.100,149.254.197.30,7797,100
149.254.197.100,149.254.197.30,20152,10
149.254.197.100,149.254.197.30,61777,10
149.254.197.100,149.254.197.215,4942,100
149.254.197.100,149.254.197.215,31108,10
149.254.197.100,149.254.197.215,55106,10
149.254.197.100,149.254.197.151,45077,100
149.254.197.100,149.254.197.151,4496,10
149.254.197.100,149.254.197.151,9147,10
149.254.197.100,149.254.197.232,55231,100
149.254.197.100,149.254.197.232,62751,10
149.254.197.100,149.254.197.232,11000,10
149.254.197.100,149.254.197.58,46639,100
149.254.197.100,149.254.197.58,47831,10
149.254.197.100,149.254.197.58,49535,10
149.254.197.100,149.254.197.246,3836,100
149.254.197.100,149.254.197.246,45773,10
149.254.197.100,149.254.197.246,64375,10
149.254.197.100,149.254.197.152,56141,100
149.254.197.100,149.254.197.152,39275,10
149.254.197.100,149.254.197.152,17581,10
149.254.197.100,149.254.197.49,16293,100
149.254.197.100,149.254.197.49,13180,10
149.254.197.100,149.254.197.49,14496,10
149.254.197.100,149.254.197.40,24812,100
149.254.197.100,149.254.197.40,57104,10
149.254.197.100,149.254.197.40,26684,10
149.254.197.100,149.254.197.11,45611,100
149.254.197.100,149.254.197.11,34081,10
149.254.197.100,149.254.197.11,6502,10
149.254.197.100,149.254.197.89,23263,100
149.254.197.100,149.254.197.89,16431,10
149.254.197.100,149.254.197.89,11495,10
149.254.197.100,149.254.197.50,25913,100
149.254.197.100,149.254.197.50,25509,10
149.254.197.100,149.254.197.50,18050,10
149.254.197.100,149.254.197.126,14389,100
149.254.197.100,149.254.197.126,60274,10
149.254.197.100,149.254.197.126,22897,10
149.254.197.100,149.254.197.146,14815,100
149.254.197.100,149.254.197.146,58006,10
149.254.197.100,149.254.197.146,59812,10
149.254.197.100,149.254.197.118,28362,100
149.254.197.100,149.254.197.118,48412,10
149.254.197.100,149.254.197.118,42849,10
149.254.197.100,149.254.197.170,27274,100
149.254.197.100,149.254.197.170,42485,10
149.254.197.100,149.254.197.170,53328,10
149.254.197.100,149.254.197.179,2659,100
149.254.197.100,149.254.197.179,46172,10
149.254.197.100,149.254.197.179,37660,10
149.254.197.100,149.254.197.228,12646,100
149.254.197.100,149.254.197.228,18512,10
149.254.197.100,149.254.197.228,14210,10
149.254.197.100,149.254.197.151,64172,100
149.254.197.100,149.254.197.151,29416,10
149.254.197.100,149.254.197.151,40923,10
149.254.197.100,149.254.197.112,33027,100
149.254.197.100,149.254.197.112,24847,10
149.254.197.100,149.254.197.112,42382,10
149.254.197.100,149.254.197.152,43257,100
149.254.197.100,149.254.197.152,27510,10
149.254.197.100,149.254.197.152,52924,10
149.254.197.100,149.254.197.45,46485,100
149.254.197.100,149.254.197.45,4801,10
149.254.197.100,149.254.197.45,49375,10
149.254.197.100,149.254.197.136,55614,100
149.254.197.100,149.254.197.136,19654,10
149.254.197.100,149.254.197.136,46980,10
149.254.197.100,149.254.197.154,62154,100
149.254.197.100,149.254.197.154,63692,10
149.254.197.100,149.254.197.154,27204,10
149.254.197.100,149.254.197.188,28968,100
149.254.197.100,149.254.197.188,16946,10
149.254.197.100,149.254.197.188,45646,10
149.254.197.100,149.254.197.29,45887,100
149.254.197.100,149.254.197.29,9277,10
149.254.197.100,149.254.197.29,25830,10
149.254.197.100,149.254.197.157,44025,100
149.254.197.100,149.254.197.157,8197,10
149.254.197.100,149.254.197.157,56331,10
149.254.197.100,149.254.197.136,50425,100
149.254.197.100,149.254.197.136,61216,10
149.254.197.100,149.254.197.136,37259,10
149.254.197.100,149.254.197.155,32157,100
149.254.197.100,149.254.197.155,11246,10
149.254.197.100,149.254.197.155,49867,10
149.254.197.100,149.254.197.39,32758,100
149.254.197.100,149.254.197.39,14289,10
149.254.197.100,149.254.197.39,18516,10
149.254.197.100,149.254.197.92,52330,100
149.254.197.100,149.254.197.92,45964,10
149.254.197.100,149.254.197.92,24340,10
149.254.197.100,149.254.197.167,30055,100
149.254.197.100,149.254.197.167,36612,10
149.254.197.100,149.254.197.167,25769,10
149.254.197.100,149.254.197.159,36655,100
149.254.197.100,149.254.197.159,11029,10
149.254.197.100,149.254.197.159,7604,10
149.254.197.100,149.254.197.19,59166,100
149.254.197.100,149.254.197.19,36261,10
149.254.197.100,149.254.197.19,64600,10
149.254.197.100,149.254.197.252,50040,100
149.254.197.100,149.254.197.252,54101,10
149.254.197.100,149.254.197.252,43084,10
149.254.197.100,149.254.197.211,59198,100
149.254.197.100,149.254.197.211,3845,10
149.254.197.100,149.254.197.211,52007,10
149.254.197.100,149.254.197.131,39271,100
149.254.197.100,149.254.197.131,61246,10
149.254.197.100,149.254.197.131,53910,10
149.254.197.100,149.254.197.69,4778,100
149.254.197.100,149.254.197.69,34927,10
149.254.197.100,149.254.197.69,58069,10
149.254.197.100,149.254.197.211,25022,100
149.254.197.100,149.254.197.211,59279,10
149.254.197.100,149.254.197.211,25577,10
149.254.197.100,149.254.197.83,59697,100
149.254.197.100,149.254.197.83,43492,10
149.254.197.100,149.254.197.83,41496,10
149.254.197.100,149.254.197.206,36760,100
149.254.197.100,149.254.197.206,21799,10
149.254.197.100,149.254.197.206,54501,10
149.254.197.100,149.254.197.66,10203,100
149.254.197.100,149.254.197.66,2037,10
149.254.197.100,149.254.197.66,58974,10
149.254.197.100,149.254.197.68,4230,100
149.254.197.100,149.254.197.68,23226,10
149.254.197.100,149.254.197.68,4048,10
149.254.197.100,149.254.197.93,56720,100
149.254.197.100,149.254.197.93,10717,10
149.254.197.100,149.254.197.93,33364,10
149.254.197.100,149.254.197.137,36640,100
149.254.197.100,149.254.197.137,57242,10
149.254.197.100,149.254.197.137,12696,10
149.254.197.100,149.254.197.60,18894,100
149.254.197.100,149.254.197.60,6575,10
149.254.197.100,149.254.197.60,44338,10
149.254.197.100,149.254.197.207,14999,100
149.254.197.100,149.254.197.207,55506,10
149.254.197.100,149.254.197.207,43700,10
149.254.197.100,149.254.197.255,32084,100
149.254.197.100,149.254.197.255,40718,10
149.254.197.100,149.254.197.255,28996,10
149.254.197.100,149.254.197.41,29131,100
149.254.197.100,149.254.197.41,60736,10
149.254.197.100,149.254.197.41,41096,10
149.254.197.100,149.254.197.236,53412,100
149.254.197.100,149.254.197.236,38330,10
149.254.197.100,149.254.197.236,50844,10
149.254.197.100,149.254.197.169,13665,100
149.254.197.100,149.254.197.169,22934,10
149.254.197.100,149.254.197.169,23268,10
149.254.197.100,149.254.197.39,59550,100
149.254.197.100,149.254.197.39,51756,10
149.254.197.100,149.254.197.39,34958,10
149.254.197.100,149.254.197.100,17424,100
149.254.197.100,149.254.197.100,42035,10
149.254.197.100,149.254.197.100,34432,10
149.254.197.100,149.254.197.201,24331,100
149.254.197.100,149.254.197.201,19258,10
149.254.197.100,149.254.197.201,22561,10
149.254.197.100,149.254.197.71,32474,100
149.254.197.100,149.254.197.71,29384,10
149.254.197.100,149.254.197.71,5495,10
149.254.197.100,149.254.197.48,4839,100
149.254.197.100,149.254.197.48,59146,10
149.254.197.100,149.254.197.48,34082,10
149.254.197.100,149.254.197.20,52227,100
149.254.197.100,149.254.197.20,56795,10
149.254.197.100,149.254.197.20,31772,10
149.254.197.100,149.254.197.254,36080,100
149.254.197.100,149.254.197.254,26261,10
149.254.197.100,149.254.197.254,63029,10
149.254.197.100,149.254.197.238,8060,100
149.254.197.100,149.254.197.238,60785,10
149.254.197.100,149.254.197.238,54215,10
149.254.197.100,149.254.197.24,43326,100
149.254.197.100,149.254.197.24,13439,10
149.254.197.100,149.254.197.24,36349,10
149.254.197.100,149.254.197.82,57165,100
149.254.197.100,149.254.197.82,49186,10
149.254.197.100,149.254.197.82,11803,10
149.254.197.100,149.254.197.108,12320,100
149.254.197.100,149.254.197.108,33858,10
149.254.197.100,149.254.197.108,54154,10
149.254.197.100,149.254.197.174,56680,100
149.254.197.100,149.254.197.174,44848,10
149.254.197.100,149.254.197.174,47833,10
149.254.197.100,149.254.197.141,62480,100
149.254.197.100,149.254.197.141,48355,10
149.254.197.100,149.254.197.141,42875,10
149.254.197.100,149.254.197.252,48431,100
149.254.197.100,149.254.197.252,27884,10
149.254.197.100,149.254.197.252,47617,10
149.254.197.100,149.254.197.68,43183,100
149.254.197.100,149.254.197.68,17314,10
149.254.197.100,149.254.197.68,13650,10
149.254.197.100,149.254.197.155,13672,100
149.254.197.100,149.254.197.155,10420,10
149.254.197.100,149.254.197.155,36220,10
149.254.197.100,149.254.197.53,50633,100
149.254.197.100,149.254.197.53,24309,10
149.254.197.100,149.254.197.53,65341,10
149.254.197.100,149.254.197.194,14681,100
149.254.197.100,149.254.197.194,16191,10
149.254.197.100,149.254.197.194,42823,10
149.254.197.100,149.254.197.207,59012,100
149.254.197.100,149.254.197.207,18742,10
149.254.197.100,149.254.197.207,52519,10
149.254.197.100,149.254.197.128,9136,100
149.254.197.100,149.254.197.128,43405,10
149.254.197.100,149.254.197.128,64832,10
149.254.197.100,149.254.197.222,61327,100
149.254.197.100,149.254.197.222,32007,10
149.254.197.100,149.254.197.222,42782,10
149.254.197.100,149.254.197.235,10721,100
149.254.197.100,149.254.197.235,12278,10
149.254.197.100,149.254.197.235,32301,10
149.254.197.100,149.254.197.147,58209,100
149.254.197.100,149.254.197.147,53862,10
149.254.197.100,149.254.197.147,22872,10
149.254.197.100,149.254.197.61,9444,100
149.254.197.100,149.254.197.61,59693,10
149.254.197.100,149.254.197.61,44515,10
149.254.197.100,149.254.197.80,64328,100
149.254.197.100,149.254.197.80,60072,10
149.254.197.100,149.254.197.80,51688,10
149.254.197.100,149.254.197.19,9858,100
149.254.197.100,149.254.197.19,42684,10
149.254.197.100,149.254.197.19,46653,10
149.254.197.100,149.254.197.54,2698,100
149.254.197.100,149.254.197.54,2163,10
149.254.197.100,149.254.197.54,7781,10
149.254.197.100,149.254.197.75,14994,100
149.254.197.100,149.254.197.75,19630,10
149.254.197.100,149.254.197.75,54170,10
149.254.197.100,149.254.197.141,25793,100
149.254.197.100,149.254.197.141,55466,10
149.254.197.100,149.254.197.141,64286,10
149.254.197.100,149.254.197.81,15167,100
149.254.197.100,149.254.197.81,65488,10
149.254.197.100,149.254.197.81,32735,10
149.254.197.100,149.254.197.219,46453,100
149.254.197.100,149.254.197.219,30886,10
149.254.197.100,149.254.197.219,29534,10
149.254.197.100,149.254.197.147,39665,100
149.254.197.100,149.254.197.147,5894,10
149.254.197.100,149.254.197.147,52204,10
149.254.197.100,149.254.197.23,42540,100
149.254.197.100,149.254.197.23,15598,10
149.254.197.100,149.254.197.23,56322,10
149.254.197.100,149.254.197.172,20662,100
149.254.197.100,149.254.197.172,4975,10
149.254.197.100,149.254.197.172,57987,10
149.254.197.100,149.254.197.194,8266,100
149.254.197.100,149.254.197.194,28776,10
149.254.197.100,149.254.197.194,40989,10
149.254.197.100,149.254.197.49,65300,100
149.254.197.100,149.254.197.49,14928,10
149.254.197.100,149.254.197.49,20919,10
149.254.197.100,149.254.197.135,16235,100
149.254.197.100,149.254.197.135,15727,10
149.254.197.100,149.254.197.135,9765,10
149.254.197.100,149.254.197.164,4922,100
149.254.197.100,149.254.197.164,34657,10
149.254.197.100,149.254.197.164,59969,10
149.254.197.100,149.254.197.98,14735,100
149.254.197.100,149.254.197.98,26442,10
149.254.197.100,149.254.197.98,58614,10
149.254.197.100,149.254.197.73,31334,100
149.254.197.100,149.254.197.73,36247,10
149.254.197.100,149.254.197.73,7532,10
149.254.197.100,149.254.197.132,42820,100
149.254.197.100,149.254.197.132,62413,10
149.254.197.100,149.254.197.132,29330,10
149.254.197.100,149.254.197.152,58187,100
149.254.197.100,149.254.197.152,43489,10
149.254.197.100,149.254.197.152,50345,10
149.254.197.100,149.254.197.83,21880,100
